Артикул продукции,Наименование продукции,Цех,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
330012233591,Железная штука №330012233591,511,0.0,0.0,399.0,0.0,0.0,0.0,934.0,1654.0,2959.0,196.0,0.0,1984.0,0.0,0.0,0.0,1123.0,228.0,0.0,0.0,0.0,0.0,616.0,0.0,104.0,0.0,2205.0,0.0,1127.0,0.0,0.0,553.0,0.0,0.0,0.0,0.0,615.0
330012233591,Железная штука №330012233591,522,0.0,145.0,1992.0,2027.0,94.0,0.0,360.0,0.0,0.0,97.0,0.0,2661.0,449.0,508.0,210.0,65.0,0.0,0.0,0.0,0.0,2173.0,991.0,0.0,0.0,2050.0,1696.0,0.0,0.0,431.0,0.0,0.0,1630.0,1938.0,873.0,0.0,0.0
330012233591,Железная штука №330012233591,533,0.0,1245.0,0.0,0.0,0.0,2303.0,906.0,0.0,0.0,0.0,0.0,0.0,933.0,0.0,0.0,1270.0,0.0,353.0,0.0,4433.0,1966.0,0.0,0.0,347.0,0.0,0.0,0.0,1173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330012233591,Железная штука №330012233591,544,1069.0,0.0,1354.0,345.0,618.0,0.0,2596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1611.0,947.0,0.0,1069.0,1362.0,712.0,1686.0,1656.0,238.0,0.0,0.0,1330.0,1105.0,0.0,0.0,0.0,429.0,339.0,129.0,0.0
330012233591,Железная штука №330012233591,555,840.0,1104.0,0.0,0.0,745.0,0.0,310.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,927.0,292.0,0.0,1026.0,0.0,927.0,0.0,144.0,0.0,0.0,0.0,274.0,0.0,1727.0
330012233592,Железная штука №330012233592,511,0.0,1189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.0,0.0,0.0,697.0,0.0,0.0,1194.0,0.0,249.0,0.0,0.0,1333.0,413.0,0.0,2917.0,0.0,0.0,2572.0,1939.0,52.0,1408.0,0.0,0.0,608.0
330012233592,Железная штука №330012233592,522,1329.0,342.0,0.0,1306.0,131.0,951.0,0.0,0.0,0.0,0.0,423.0,251.0,608.0,0.0,0.0,1516.0,0.0,2820.0,0.0,544.0,0.0,1267.0,1674.0,297.0,1477.0,0.0,1688.0,3202.0,1312.0,0.0,433.0,0.0,534.0,0.0,0.0,163.0
330012233592,Железная штука №330012233592,533,0.0,0.0,0.0,0.0,1359.0,0.0,0.0,953.0,0.0,0.0,632.0,882.0,0.0,0.0,0.0,0.0,1179.0,0.0,251.0,0.0,0.0,3416.0,0.0,0.0,0.0,1837.0,0.0,203.0,0.0,0.0,0.0,1969.0,798.0,0.0,4745.0,0.0
330012233592,Железная штука №330012233592,544,0.0,0.0,0.0,0.0,252.0,378.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,155.0,652.0,0.0,0.0,0.0,1960.0,2287.0,0.0,1114.0,0.0,510.0,0.0,192.0,0.0,0.0,0.0,761.0,0.0,0.0,1903.0
330012233592,Железная штука №330012233592,555,705.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,608.0,0.0,0.0,1977.0,0.0,0.0,2582.0,2438.0,1299.0,0.0,836.0,0.0,0.0,1740.0,0.0,0.0,0.0,937.0,791.0,0.0,0.0,0.0,359.0,696.0,0.0,0.0,611.0,0.0
330012233593,Железная штука №330012233593,511,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755.0,0.0,0.0,0.0,0.0,371.0,303.0,1746.0,888.0,0.0,0.0,0.0,0.0,0.0,1172.0,2131.0,0.0,141.0,0.0,774.0
330012233593,Железная штука №330012233593,522,1901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.0,0.0,0.0,2273.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,375.0,204.0,1564.0,0.0,0.0,0.0,0.0,0.0,1366.0,0.0,0.0,0.0,142.0
330012233593,Железная штука №330012233593,533,540.0,0.0,540.0,0.0,2475.0,164.0,2115.0,0.0,0.0,0.0,0.0,0.0,0.0,2508.0,0.0,0.0,0.0,0.0,0.0,1118.0,0.0,0.0,0.0,1508.0,0.0,0.0,211.0,0.0,0.0,963.0,800.0,0.0,1953.0,71.0,2128.0,0.0
330012233593,Железная штука №330012233593,544,656.0,0.0,1542.0,0.0,0.0,0.0,0.0,0.0,3251.0,0.0,0.0,0.0,142.0,0.0,411.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,431.0,1148.0,0.0,0.0,290.0,494.0,0.0,2221.0,347.0,0.0,0.0,0.0,0.0,175.0
330012233593,Железная штука №330012233593,555,550.0,1052.0,450.0,0.0,986.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0,839.0,0.0,673.0,1124.0,985.0,599.0,0.0,271.0,279.0,0.0,0.0,0.0,2228.0,214.0,874.0,790.0,1264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330012233594,Железная штука №330012233594,511,0.0,0.0,0.0,0.0,0.0,1750.0,0.0,783.0,0.0,1684.0,0.0,0.0,644.0,0.0,0.0,1374.0,0.0,0.0,556.0,242.0,0.0,0.0,1233.0,0.0,65.0,1036.0,0.0,0.0,849.0,0.0,63.0,1433.0,2076.0,0.0,0.0,936.0
330012233594,Железная штука №330012233594,522,318.0,1331.0,0.0,0.0,1531.0,1201.0,629.0,349.0,838.0,0.0,264.0,2346.0,1402.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.0,0.0,0.0,0.0,0.0,687.0,1036.0,0.0,0.0,905.0,0.0,0.0,620.0,1206.0,0.0
330012233594,Железная штука №330012233594,533,2222.0,2358.0,2049.0,0.0,0.0,0.0,326.0,0.0,715.0,1101.0,0.0,149.0,0.0,176.0,0.0,0.0,2465.0,0.0,0.0,0.0,0.0,329.0,1610.0,735.0,0.0,0.0,0.0,0.0,2396.0,3432.0,0.0,363.0,0.0,0.0,429.0,0.0
330012233594,Железная штука №330012233594,544,1519.0,0.0,2215.0,0.0,0.0,0.0,216.0,177.0,2772.0,2600.0,0.0,918.0,0.0,0.0,0.0,0.0,1738.0,0.0,0.0,576.0,0.0,1522.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,4541.0,0.0,1444.0,268.0,247.0,0.0
330012233594,Железная штука №330012233594,555,0.0,2180.0,0.0,0.0,1156.0,0.0,58.0,0.0,2339.0,0.0,1054.0,0.0,0.0,0.0,948.0,392.0,0.0,2030.0,0.0,0.0,0.0,0.0,0.0,1061.0,559.0,1447.0,2674.0,0.0,0.0,0.0,0.0,348.0,0.0,768.0,0.0,0.0
330012233595,Железная штука №330012233595,511,0.0,0.0,772.0,185.0,0.0,0.0,1042.0,884.0,1969.0,0.0,0.0,3744.0,0.0,0.0,0.0,0.0,0.0,0.0,963.0,2897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,1938.0,0.0,838.0,471.0,790.0
330012233595,Железная штука №330012233595,522,0.0,0.0,1218.0,1991.0,754.0,0.0,0.0,598.0,0.0,0.0,0.0,760.0,0.0,340.0,0.0,443.0,0.0,0.0,0.0,0.0,1655.0,0.0,2328.0,756.0,822.0,0.0,455.0,4076.0,37.0,1112.0,0.0,0.0,245.0,0.0,551.0,2929.0
330012233595,Железная штука №330012233595,533,1521.0,0.0,973.0,0.0,3447.0,0.0,828.0,1164.0,0.0,0.0,0.0,1107.0,1590.0,2104.0,0.0,0.0,372.0,0.0,0.0,0.0,816.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,607.0,0.0,0.0,0.0,0.0,585.0
330012233595,Железная штука №330012233595,544,2633.0,455.0,0.0,0.0,1928.0,991.0,0.0,966.0,0.0,767.0,0.0,0.0,0.0,626.0,0.0,0.0,0.0,0.0,306.0,654.0,506.0,0.0,1560.0,0.0,0.0,0.0,1993.0,203.0,2127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330012233595,Железная штука №330012233595,555,571.0,704.0,0.0,0.0,0.0,250.0,0.0,0.0,1459.0,258.0,0.0,662.0,967.0,1993.0,1380.0,0.0,0.0,0.0,2252.0,0.0,3123.0,454.0,0.0,0.0,0.0,0.0,0.0,535.0,0.0,0.0,0.0,0.0,892.0,0.0,0.0,1228.0
330012233596,Железная штука №330012233596,511,0.0,0.0,0.0,0.0,0.0,519.0,0.0,1425.0,440.0,0.0,3142.0,2768.0,0.0,435.0,0.0,0.0,0.0,335.0,0.0,1733.0,0.0,1769.0,2970.0,0.0,585.0,0.0,2707.0,916.0,0.0,0.0,672.0,0.0,0.0,0.0,1498.0,666.0
330012233596,Железная штука №330012233596,522,510.0,585.0,1518.0,5031.0,0.0,0.0,2718.0,0.0,598.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.0,1063.0,835.0,232.0,1919.0,570.0,731.0,1564.0,1147.0,0.0
330012233596,Железная штука №330012233596,533,0.0,0.0,563.0,0.0,1532.0,0.0,0.0,0.0,713.0,0.0,423.0,0.0,875.0,0.0,0.0,108.0,3117.0,1190.0,0.0,0.0,641.0,0.0,2317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,973.0,0.0
330012233596,Железная штука №330012233596,544,0.0,0.0,1598.0,1238.0,0.0,717.0,1142.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,1737.0,348.0,1124.0,0.0,1316.0,1333.0,0.0,1853.0,2113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,0.0,0.0,1192.0,0.0,1329.0
330012233596,Железная штука №330012233596,555,0.0,2618.0,0.0,0.0,2313.0,0.0,0.0,0.0,0.0,0.0,1099.0,0.0,3308.0,86.0,0.0,278.0,0.0,0.0,0.0,0.0,682.0,590.0,0.0,0.0,2380.0,0.0,0.0,0.0,1180.0,0.0,0.0,1190.0,1937.0,0.0,0.0,0.0
330012233597,Железная штука №330012233597,511,1403.0,0.0,114.0,255.0,0.0,4370.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933.0,0.0,383.0,2564.0,0.0,462.0,1435.0,1002.0,306.0,1346.0,0.0,0.0
330012233597,Железная штука №330012233597,522,289.0,2226.0,0.0,291.0,0.0,1343.0,0.0,173.0,0.0,636.0,0.0,409.0,0.0,511.0,1302.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,169.0,209.0,0.0,0.0,40.0,2719.0,0.0,0.0,2214.0,690.0,0.0,0.0,0.0,0.0
330012233597,Железная штука №330012233597,533,0.0,0.0,0.0,139.0,1735.0,280.0,0.0,1966.0,934.0,755.0,173.0,0.0,0.0,0.0,1345.0,396.0,0.0,0.0,0.0,647.0,0.0,0.0,983.0,0.0,0.0,502.0,1809.0,0.0,0.0,199.0,1520.0,0.0,0.0,0.0,1254.0,643.0
330012233597,Железная штука №330012233597,544,0.0,162.0,0.0,0.0,0.0,0.0,2327.0,0.0,0.0,0.0,2084.0,0.0,0.0,106.0,0.0,99.0,0.0,0.0,1443.0,0.0,0.0,0.0,0.0,257.0,2981.0,424.0,0.0,373.0,0.0,87.0,1271.0,1310.0,1825.0,0.0,0.0,0.0
330012233597,Железная штука №330012233597,555,0.0,198.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,0.0,0.0,1331.0,2096.0,192.0,1199.0,599.0,0.0,739.0,1971.0,0.0,0.0,0.0,0.0,2697.0,248.0,0.0,189.0,0.0,3071.0,902.0,518.0,0.0,0.0
330012233598,Железная штука №330012233598,511,783.0,0.0,849.0,0.0,0.0,930.0,0.0,0.0,0.0,0.0,1098.0,0.0,172.0,0.0,0.0,349.0,0.0,732.0,0.0,0.0,0.0,2022.0,908.0,0.0,704.0,0.0,0.0,0.0,717.0,902.0,0.0,2369.0,421.0,0.0,0.0,910.0
330012233598,Железная штука №330012233598,522,1226.0,0.0,0.0,0.0,0.0,1557.0,0.0,0.0,1250.0,264.0,3822.0,0.0,1009.0,0.0,0.0,0.0,0.0,1495.0,2364.0,677.0,1266.0,1846.0,0.0,0.0,1092.0,167.0,0.0,0.0,299.0,904.0,847.0,0.0,0.0,0.0,0.0,1266.0
330012233598,Железная штука №330012233598,533,0.0,1727.0,169.0,324.0,1233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2246.0,0.0,1545.0,198.0,91.0,1241.0,2537.0,0.0,0.0,1310.0,0.0,660.0,401.0,0.0,2656.0,0.0,1531.0,1666.0,0.0,529.0,346.0,0.0
330012233598,Железная штука №330012233598,544,0.0,0.0,435.0,0.0,0.0,956.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,817.0,0.0,0.0,0.0,0.0,0.0,1005.0,0.0,1108.0,1143.0,0.0,0.0,0.0,808.0,0.0,0.0,0.0,1196.0,0.0
330012233598,Железная штука №330012233598,555,3069.0,1846.0,645.0,0.0,1077.0,0.0,1733.0,0.0,0.0,482.0,0.0,818.0,1133.0,0.0,633.0,0.0,958.0,1194.0,309.0,0.0,717.0,1970.0,673.0,0.0,1339.0,0.0,923.0,0.0,0.0,0.0,0.0,0.0,1302.0,0.0,1155.0,0.0
330012233599,Железная штука №330012233599,511,0.0,0.0,0.0,0.0,222.0,743.0,1446.0,838.0,0.0,2201.0,2892.0,0.0,0.0,0.0,0.0,0.0,70.0,982.0,310.0,0.0,0.0,0.0,0.0,344.0,0.0,648.0,1115.0,1877.0,0.0,0.0,7086.0,0.0,0.0,674.0,0.0,488.0
330012233599,Железная штука №330012233599,522,0.0,0.0,0.0,878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.0,1631.0,0.0,774.0,0.0,1789.0,0.0,0.0,1368.0,1441.0,0.0,999.0,0.0,0.0,0.0,3431.0,2411.0,0.0,0.0,0.0,1761.0,0.0,2337.0,0.0,146.0
330012233599,Железная штука №330012233599,533,0.0,576.0,3003.0,1644.0,1636.0,0.0,3621.0,1422.0,0.0,500.0,0.0,0.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,294.0,2311.0,0.0,0.0,269.0,363.0,0.0,0.0,490.0,0.0,0.0,1275.0
330012233599,Железная штука №330012233599,544,417.0,0.0,1297.0,0.0,0.0,2899.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,870.0,901.0,1768.0,2106.0,1301.0,2718.0,0.0,473.0,5567.0,409.0,1175.0,0.0,1066.0,437.0
330012233599,Железная штука №330012233599,555,2914.0,0.0,0.0,951.0,0.0,0.0,106.0,783.0,198.0,230.0,0.0,0.0,974.0,0.0,482.0,610.0,0.0,0.0,3087.0,0.0,2274.0,0.0,0.0,819.0,0.0,0.0,1290.0,0.0,0.0,592.0,0.0,831.0,0.0,946.0,1626.0,0.0
330012233600,Железная штука №330012233600,511,0.0,0.0,349.0,404.0,0.0,0.0,0.0,0.0,1664.0,0.0,0.0,697.0,1046.0,0.0,1058.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,5355.0,432.0,0.0,0.0,1378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.0
330012233600,Железная штука №330012233600,522,838.0,254.0,0.0,0.0,0.0,194.0,1266.0,157.0,0.0,0.0,3320.0,1488.0,0.0,0.0,0.0,0.0,1941.0,0.0,0.0,597.0,342.0,1829.0,1941.0,1134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3032.0,0.0
330012233600,Железная штука №330012233600,533,1128.0,0.0,0.0,0.0,2286.0,0.0,0.0,0.0,2963.0,0.0,0.0,1627.0,0.0,0.0,0.0,941.0,0.0,0.0,0.0,0.0,0.0,2947.0,0.0,586.0,977.0,1349.0,513.0,0.0,0.0,1348.0,0.0,0.0,0.0,213.0,0.0,0.0
330012233600,Железная штука №330012233600,544,0.0,0.0,257.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,1057.0,0.0,1012.0,0.0,0.0,954.0,0.0,531.0,420.0,0.0,0.0,606.0,1090.0,364.0,0.0,253.0,0.0,2162.0,1599.0,904.0,528.0,0.0,272.0,303.0,0.0
330012233600,Железная штука №330012233600,555,2701.0,0.0,244.0,0.0,146.0,0.0,0.0,0.0,0.0,595.0,0.0,0.0,0.0,0.0,0.0,1292.0,0.0,1180.0,4406.0,0.0,820.0,1051.0,4084.0,851.0,558.0,2856.0,0.0,0.0,0.0,0.0,1873.0,0.0,0.0,1685.0,0.0,908.0
330012233601,Железная штука №330012233601,511,0.0,0.0,0.0,1488.0,1300.0,1545.0,0.0,2833.0,0.0,0.0,2833.0,0.0,1724.0,0.0,491.0,2733.0,0.0,1053.0,0.0,0.0,807.0,0.0,559.0,772.0,0.0,240.0,2.0,0.0,0.0,0.0,294.0,0.0,0.0,349.0,1124.0,2063.0
330012233601,Железная штука №330012233601,522,264.0,0.0,852.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,668.0,3335.0,0.0,0.0,162.0,0.0,0.0,0.0,386.0,0.0,733.0,0.0,0.0,0.0,0.0,0.0,1868.0,0.0,0.0,155.0,0.0,288.0,0.0,1255.0,0.0,0.0
330012233601,Железная штука №330012233601,533,583.0,0.0,0.0,0.0,0.0,2387.0,0.0,0.0,1611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.0,0.0,0.0,2040.0,1254.0,881.0,0.0,0.0,742.0,1745.0,0.0,0.0,0.0,0.0,0.0,1360.0,0.0,0.0,2040.0,523.0
330012233601,Железная штука №330012233601,544,651.0,0.0,816.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,782.0,497.0,744.0,0.0,2621.0,0.0,0.0,0.0,2010.0,1867.0,517.0,0.0,1877.0,0.0,0.0,0.0,871.0,0.0,0.0,0.0,970.0,0.0,1013.0,335.0,0.0,822.0
330012233601,Железная штука №330012233601,555,201.0,157.0,2477.0,0.0,402.0,125.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,0.0,0.0,381.0,0.0,0.0,0.0,1960.0,0.0,655.0,151.0,1648.0,1385.0,0.0,0.0,473.0,0.0,0.0,1048.0,2711.0,349.0,0.0,604.0
330012233602,Железная штука №330012233602,511,0.0,0.0,179.0,2489.0,2586.0,0.0,0.0,0.0,0.0,1718.0,1763.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,75.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.0,764.0,1229.0,0.0,0.0,0.0,0.0,0.0,0.0
330012233602,Железная штука №330012233602,522,289.0,0.0,0.0,0.0,1585.0,147.0,870.0,0.0,0.0,322.0,0.0,0.0,0.0,2450.0,0.0,0.0,830.0,1675.0,1246.0,510.0,0.0,0.0,0.0,0.0,3208.0,444.0,0.0,0.0,296.0,0.0,910.0,0.0,4267.0,550.0,0.0,0.0
330012233602,Железная штука №330012233602,533,0.0,866.0,1305.0,0.0,0.0,0.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,1667.0,1212.0,0.0,0.0,0.0,0.0,394.0,2152.0,0.0,0.0,0.0,0.0,3190.0,0.0,0.0,0.0,1914.0,0.0,1837.0,2496.0,872.0,0.0
330012233602,Железная штука №330012233602,544,0.0,1118.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,273.0,0.0,0.0,0.0,991.0,0.0,505.0,0.0,1743.0,906.0,783.0,0.0,1268.0,0.0,970.0,0.0,137.0,1703.0,0.0,0.0,530.0,0.0,1349.0,0.0,0.0,0.0,294.0
330012233602,Железная штука №330012233602,555,0.0,604.0,0.0,1626.0,0.0,210.0,0.0,882.0,1605.0,1660.0,3750.0,677.0,323.0,0.0,0.0,0.0,0.0,1140.0,222.0,208.0,0.0,0.0,464.0,0.0,893.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,1148.0,0.0
330012233603,Железная штука №330012233603,511,0.0,0.0,486.0,135.0,671.0,0.0,0.0,0.0,1901.0,0.0,2010.0,256.0,0.0,0.0,587.0,1382.0,0.0,909.0,352.0,1011.0,750.0,1028.0,1844.0,0.0,0.0,0.0,401.0,154.0,779.0,192.0,0.0,524.0,0.0,2285.0,0.0,159.0
330012233603,Железная штука №330012233603,522,1104.0,0.0,0.0,0.0,0.0,0.0,330.0,546.0,0.0,0.0,299.0,0.0,589.0,0.0,0.0,0.0,0.0,0.0,2706.0,4056.0,323.0,2073.0,419.0,0.0,2592.0,329.0,0.0,0.0,0.0,1301.0,0.0,0.0,0.0,344.0,0.0,583.0
330012233603,Железная штука №330012233603,533,3191.0,0.0,0.0,4046.0,369.0,3951.0,1974.0,0.0,0.0,0.0,681.0,529.0,0.0,0.0,998.0,431.0,1168.0,0.0,0.0,0.0,799.0,0.0,0.0,0.0,219.0,1713.0,1070.0,1243.0,451.0,1361.0,0.0,171.0,0.0,0.0,0.0,1581.0
330012233603,Железная штука №330012233603,544,1200.0,357.0,228.0,460.0,0.0,0.0,2175.0,928.0,192.0,0.0,152.0,1318.0,1796.0,0.0,2216.0,1413.0,1529.0,0.0,0.0,0.0,0.0,0.0,1362.0,0.0,388.0,588.0,967.0,1912.0,0.0,0.0,154.0,120.0,0.0,0.0,379.0,0.0
330012233603,Железная штука №330012233603,555,767.0,0.0,349.0,0.0,0.0,0.0,0.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,243.0,0.0,0.0,465.0,0.0,1736.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,545.0,0.0,0.0,0.0,0.0,1743.0
330012233604,Железная штука №330012233604,511,116.0,1945.0,0.0,921.0,1900.0,381.0,0.0,750.0,0.0,1881.0,1559.0,365.0,0.0,0.0,0.0,0.0,2052.0,0.0,0.0,552.0,0.0,0.0,530.0,0.0,0.0,663.0,0.0,0.0,0.0,0.0,774.0,0.0,0.0,0.0,0.0,737.0
330012233604,Железная штука №330012233604,522,814.0,0.0,1830.0,0.0,0.0,0.0,2091.0,0.0,3509.0,1583.0,690.0,0.0,490.0,0.0,977.0,0.0,1021.0,2887.0,1893.0,2442.0,422.0,2267.0,0.0,0.0,0.0,710.0,0.0,996.0,635.0,334.0,0.0,0.0,725.0,0.0,0.0,0.0
330012233604,Железная штука №330012233604,533,363.0,0.0,0.0,525.0,0.0,1510.0,0.0,0.0,1804.0,0.0,0.0,0.0,460.0,2645.0,0.0,0.0,0.0,0.0,1605.0,2064.0,0.0,3468.0,1709.0,3924.0,1570.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,211.0,0.0
330012233604,Железная штука №330012233604,544,295.0,0.0,0.0,1468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,3999.0,0.0,373.0,0.0,459.0,0.0,0.0,0.0,375.0,369.0,0.0,2916.0,0.0,0.0,0.0
330012233604,Железная штука №330012233604,555,0.0,1812.0,0.0,0.0,0.0,0.0,1435.0,0.0,0.0,0.0,1250.0,0.0,0.0,0.0,364.0,1689.0,0.0,284.0,0.0,0.0,0.0,0.0,0.0,778.0,0.0,0.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0
330012233605,Железная штука №330012233605,511,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,919.0,0.0,0.0,1033.0,201.0,0.0,0.0,0.0,419.0,0.0,0.0,0.0,656.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,902.0,178.0,0.0,0.0,0.0,324.0,0.0
330012233605,Железная штука №330012233605,522,458.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,1074.0,2485.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,1497.0,433.0,0.0,0.0,335.0,675.0,0.0,693.0
330012233605,Железная штука №330012233605,533,2604.0,0.0,0.0,0.0,0.0,432.0,0.0,1135.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.0,0.0,0.0,0.0,1505.0,0.0,0.0,524.0,1320.0,1336.0,820.0,1082.0,1299.0,2545.0,0.0,1125.0,0.0,0.0,1787.0,0.0,0.0,0.0
330012233605,Железная штука №330012233605,544,0.0,0.0,755.0,0.0,0.0,0.0,1852.0,986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,1702.0,1668.0,0.0,0.0,0.0,0.0,0.0,665.0,0.0,0.0,1311.0,0.0,0.0,0.0,0.0
330012233605,Железная штука №330012233605,555,530.0,0.0,0.0,0.0,0.0,0.0,528.0,0.0,0.0,0.0,0.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,0.0,0.0,1597.0,0.0,0.0,0.0,994.0,0.0,0.0,1619.0,954.0
330012233606,Железная штука №330012233606,511,0.0,0.0,1942.0,1999.0,1505.0,0.0,0.0,0.0,447.0,0.0,0.0,0.0,365.0,0.0,0.0,615.0,0.0,0.0,0.0,1699.0,0.0,0.0,2424.0,0.0,0.0,2567.0,2737.0,234.0,678.0,0.0,0.0,0.0,2870.0,0.0,416.0,0.0
330012233606,Железная штука №330012233606,522,367.0,0.0,231.0,0.0,643.0,0.0,0.0,1487.0,1625.0,618.0,0.0,0.0,3119.0,2646.0,305.0,1117.0,0.0,0.0,0.0,0.0,0.0,714.0,1043.0,0.0,0.0,0.0,591.0,0.0,2396.0,0.0,0.0,0.0,2339.0,0.0,0.0,0.0
330012233606,Железная штука №330012233606,533,708.0,0.0,171.0,101.0,70.0,1650.0,0.0,0.0,182.0,0.0,2131.0,3389.0,0.0,0.0,1014.0,613.0,724.0,390.0,0.0,0.0,0.0,1063.0,0.0,0.0,845.0,0.0,0.0,0.0,834.0,0.0,0.0,213.0,808.0,0.0,1987.0,0.0
330012233606,Железная штука №330012233606,544,417.0,0.0,382.0,0.0,933.0,1954.0,0.0,1916.0,443.0,0.0,2399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872.0,0.0,0.0,0.0,0.0,0.0
330012233606,Железная штука №330012233606,555,2856.0,2869.0,352.0,0.0,0.0,0.0,932.0,831.0,0.0,782.0,1670.0,782.0,0.0,0.0,1716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.0,0.0,0.0,0.0,0.0,2156.0,0.0,0.0,0.0
330012233607,Железная штука №330012233607,511,0.0,5490.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,764.0,134.0,0.0,0.0,1364.0,0.0,0.0,2509.0,0.0,0.0,0.0,0.0,0.0,2022.0,661.0,1227.0,0.0,0.0,0.0,2285.0,0.0,0.0,0.0,0.0,0.0,595.0,0.0
